id	text	HS	TR	AG
177	What will be the book to help children understand what #Refugee https://t.co/4qybPV8rj1 #WithRefugees @tyrusmaina @Refugees @refugeeaffairs @UNHCR_Kenya @RCKDirector @ imaana102	0	0	0
178	Russian meddling in Syrian refugee repatriation:https://t.co/nCjMUFCJc0	0	0	0
179	The return of Syrian refugees Russian interference: HTTPS: //t.co/nCjMUFCJc0	0	0	0
180	@charliekirk11 We need to improve our country, schools, neighborhoods, hospitals, prisons, by kicking out the illegals. #BuildTheDamnWall #BuildThatWall	1	0	0
181	Charliekirk11 @ We have our need to improve the country, schools, regions, hospitals, prisons, illegal deportation. #BuildTheDamnWall #BuildThatWall	1	0	0
182	“Every nation, tribe, and tongue” still applies when they’re on your doorstep instead of you being on theirs. So many have refused to “Go” that God started to bring them to us. An anti-immigrant attitude and mindset is anti-God and His will, period.	0	0	0
183	"They ""are a number of nations, kindreds, and tongues"" is still valid when the door instead you are you. So far, ""go to"" God refused to bring us start. Anti-immigrant attitude and spirit is anti-God and His will, period."	0	0	0
184	"People say, ""Why didn't this or that immigrant for Central or South America apply the proper way and keep up with forms?""  For decades immigration has discriminated against people of color from Central and South America."	0	0	0
185	"People are ""Why are immigrants from Latin America or the appropriate form and the accommodation they apply?"" Discrimination for decades, Latin American immigrant blacks, said."	0	0	0
186	Mandy Manning, one of World Relief's friends and partners @WRSpokane, has just been named 2018 National Teacher of the Year for her work with #refugee and #immigrant students. Read more of her incredible story. âž https://t.co/UaolUHZDAc https://t.co/97AcbCtMTT	0	0	0
187	One of Mandy Manning, a friend and partner of the world's relief @WRSpokane, was named the 2018 National Teacher of the Year for his work with students #immigrant #refugee. Learn more about his incredible story. AZ https://t.co/UaolUHZDAc https://t.co/97AcbCtMTT	0	0	0
188	Starting Now on Pittsfield ETV: BCC Presents: Access Higher Ed: 'Berkshire Immigrant Stories'	0	0	0
189	"Now Pittsfield ETV: BCC gift: access to higher education, ""the story of immigrants in Berkshire"""	0	0	0
190	@FAIRImmigration @NBCNews @JuliaEAinsley THIS CANNOT BE ALLOWED TO HAPPEN----CHILD KIDNAPPER AND MOLESTER MILLER NEEDS TO BE GONE!	1	0	1
191	The @FAIRImmigration @NBCNews @JuliaEAinsley can not put these things need to let the perpetrators ---- no kidnappers MILLER kids!	1	0	1
192	The ONLY thing that can wash away this problem is a Big Red Wave in November!#BigRedWave #SendThemBack #IllegalCriminals	1	0	1
193	The only way to wash this issue is a big red wave in November! #BigRedWave #SendThemBack #IllegalCriminals	1	0	1
194	Canada using DNA testing, ancestry websites to investigate migrantshttps://t.co/9Ln2ZrqYAZAs far as Im concerned, those that entered undocumented / illegally gave up any right to privacy. https://t.co/zLrJzK4GwT	0	0	0
195	To investigate the migrantshttps through DNA testing in Canada, DOWN Web site: //t.co/9Ln2ZrqYAZAs Im worried that gave the right to privacy as inputs Who Undocumented / Illegal. https://t.co/zLrJzK4GwT	0	0	0
196	This immigrant should be hung or shot! Period! Animal. https://t.co/wFcGoLCqJ5	1	1	1
197	Immigration must be stopped or taken! term! animal. https://t.co/wFcGoLCqJ5	1	1	1
198	Immigrant Health Workers in the UK https://t.co/wzXNfyAMH3 https://t.co/mVaZ0ZCaVE	0	0	0
199	UK https://t.co/wzXNfyAMH3 https://t.co/mVaZ0ZCaVE health workers, immigrants	0	0	0
200	Don't mess with these migrant dads #SkimmLife https://t.co/swVmkTlFRz via @theSkimm	0	0	0
201	Do not play with these migration parent #SkimmLife https://t.co/swVmkTlFRz @theSkimm	0	0	0
202	After IS is soon finished (US+Turkey secretserv. action), IS fighter have 11000 open Syrian passports for use. Stop immigration to Europe. https://t.co/CaHGlagaPW	1	0	0
203	Soon, it (the United States, Turkey + secretserv. Measures) ends, the fighters used 11,000 Syrian passports are open. Stop immigration from Europe. https://t.co/CaHGlagaPW	1	0	0
204	@FAIRImmigration @BreitbartNews @NeilMunroDC Boy, they sure hated being separated from their kids, didn't they?#LiberalismIsAMentalDisorderThe kids shouldn't get to stay!!! #DeportThemAll #EndFamilySeparation!#StopCatchAndRelease	1	0	1
205	@FAIRImmigration @BreitbartNews @NeilMunroDC hate being separated from Chico, quite right, kids? The #LiberalismIsAMentalDisorderThe children should stay! #DeportThemAll #EndFamilySeparation! #StopCatchAndRelease	1	0	1
206	What a wonderful woman! This is the kind of immigrant we need here! 💕🇺🇸🇺🇸🇺🇸💪🏻 https://t.co/L6i1hjN30j	0	0	0
207	That wonderful woman! This is the kind of immigrant you need here! 💕🇺🇸🇺🇸🇺🇸💪🏻 https://t.co/L6i1hjN30j	0	0	0
208	Continued &amp; Sustained damage 2 the Tories! https://t.co/ueBPtdrLVx	0	0	0
209	Continue & A; The damage preservatives! https://t.co/ueBPtdrLVx	0	0	0
210	Texas -v- DACA Draws Federal Judge Andrew Hanen, Big Trouble Looms For ImmigrationÂ Activists‘¦ https://t.co/n0aTMQzH7x https://t.co/apheHOzisW	0	0	0
211	V-DCAD Texas federal judge Drawing Andrew Hanen, big trouble looms activists | https://t.co/n0aTMQzH7x https://t.co/apheHOzisW	0	0	0
212	@Kashou_ @soulofkab real talk do you have eyes or were they gouged out by a rapefugee?	1	0	1
213	@Kashou_ eyes of real @soulofkab was torn by horses or rapefugee?	1	0	1
214	#WakeUp #Spain !! Stop #IllegalImmigration , and #sendthemback . https://t.co/WRcSbwYOAG	1	0	1
215	#WakeUp #Spain! #IllegalImmigration stop and #sendthemback. https://t.co/WRcSbwYOAG	1	0	1
216	@flowers3712 As long as it takes to #BuildThatWall	1	0	1
217	@ While Flowers3712 takes #BuildThatWall	1	0	1
218	Know Your Rights, Defend Your Rights! Come join a training that focuses on building sustainable community resistance against the increased violence against communities of color &amp; immigrant communities. Aug. 8-9. 10am-4pm. Open to all. Sign up is below! https://t.co/z9ZAMQVm8X https://t.co/Q3PaATirPq	0	0	0
219	Defend their rights, you know your rights! It focuses on the resilience of communities to increase sustainable construction for the violence of the colors & A community come to participate in training; Immigrant communities. From 9-10 August 8, Shi .. 4 is open to all. You can sign up below! https://t.co/z9ZAMQVm8X https://t.co/Q3PaATirPq	0	0	0
220	US Army Quietly Discharging Immigrant Recruits https://t.co/HSmzX9wGiz	0	0	0
221	Army https://t.co/HSmzX9wGiz silence immigrants to download Recruiting	0	0	0
222	Libya let #Europe-bound migrants die in Mediterranean, rescue group says https://t.co/t7VzOax8Ye	0	0	0
223	To die in the Mediterranean immigrant group # Libya is leaving for Europe, said structure https://t.co/t7VzOax8Ye	0	0	0
224	Danger Treasonous individuals paid for by Soros and globalist @potus @realDonaldTrump #LockHerUp #BuildTheWall #BoycottNike #BoycottNFL #EndDACA now !!!!!	1	0	0
225	Soros pays risks and globalist traitors of @potus @realDonaldTrump #LockHerUp #BuildTheWall #BoycottNike #BoycottNFL #EndDACA NOW !!!!!	1	0	0
226	Good News !Illegal Aliens Claiming Fake Asylum are being deported in Record Numbers Not #HereToStay #Immigration  #RedNationRising #Trump #MAGA #SendThemHome https://t.co/3u6TddW7NM via @tennessean	1	0	0
227	good news! Claiming asylum abroad is not fake it @tennessean documented by a record number #HereToStay No #Immigration #RedNationRising #Trump #MAGA https://t.co/3u6TddW7NM #SendThemHome banished	1	0	0
228	I got offered once by a neighbor to go to a church down the street &amp; thought about it but then found out a week later the priest was sexually assaulting immigrant women &amp; threatening to call ICE on them if they told. That was my sign to stay w my little shrine in my room 👋🏼	0	0	0
229	They go to church and on the streets & A provides that one by a neighbor; I found a week later I thought about it, the clergy sexual abuse migrant women & A; ICE has threatened to use them if the stories. That was my cue to stay in my room with my little gentleman 👋🏼	0	0	0
230	This little boy blew his shofar to welcome the new immigrants arrive home in Israel. Arriving from the US, Russia, France, Argentina and Brazil! WATCH the story here: https://t.co/t1LpCt185R #ShabbatShalom https://t.co/8w6QEqOL61	0	0	0
231	Newcomers this child touched the sofa arrived in the house of Israel. Arrived in the United States, Russia, France, Argentina and Brazil! See the story here https://t.co/t1LpCt185R #ShabbatShalom https://t.co/8w6QEqOL61	0	0	0
232	Good Morning Patriots xx Let everything we do be done with them in mind.#WalkAwayFromDemocrats #BuildThatWall #MAGA #ChooseLife #VoteDemsOut #REDWAVE2018 #Midterms #VoteRED #TinyLivesAtStake	1	0	0
233	Let the good patriots morning we all work together with them in mind XX. # WalkAwayFromDemocrats #BuildThatWall #MAGA #ChooseLife #VoteDemsOut # REDWAVE2018 #Midterms #VoteRED #TinyLivesAtStake	1	0	0
234	Most ‘˜refugees’ actually come from ‘˜normal’ circumstances  #America #UnitedNations... https://t.co/zX5Uz7aje2 https://t.co/btDlmKz9Pl	0	0	0
235	"Most of the refugees have a ""~"" actual situation """" ~ ... normal #America #UnitedNations https://t.co/zX5Uz7aje2 https://t.co/btDlmKz9Pl"	0	0	0
236	The German Government Pays for 3 Week Vacation for Refugees to Go Home #MuslimImmigration  No the German government isn't paying, the German taxpayers are paying! The German government is robbing native Germans to finance the Islamization of Germany.  https://t.co/4CqBuf4in4	1	0	0
237	The German government paid a three-week vacation without returning refugees #MuslimImmigration does not pay the German government pays, German taxpayers! The German government has boosted the financial base for the Germans Islamization of Germany. https://t.co/4CqBuf4in4	1	0	0
238	He started this hashtag because there's a certain type of immigrant to Germany he doesn't like and wants to humiliate. We @CamburgBahnhof are in that group. RT if you think we should be able to stay and finish our Bahnhof renovation. Danke! #neogermans https://t.co/tzq0qfnqT8	0	0	0
239	He started the hashtag because you do not want to humiliate a particular type of German immigrants. We @CamburgBahnhof in this group. RT believes that we should be able to maintain and complete our innovation Bahnhof. Danke! #neogermans https://t.co/tzq0qfnqT8	0	0	0
240	Funny Trump hasn’t had any trouble getting visas for his immigrant labor at his clubs https://t.co/TXSAupYYx6	0	0	0
241	Fun Trump had no problems in obtaining visas for migrant workers in their clubs https://t.co/TXSAupYYx6	0	0	0
242	"Great article on the #refugee crisis in Europe. ""The driving question for Europeans is: “How do we make it stop?” But it refers not to the humanitarian drama of the forcibly displaced, just to their ability to reach Europe."" https://t.co/claSlK8lIH"	1	0	0
243	"Excellent article on the crisis in Europe #refugee. ""Driving the European question is"" How can we be about the ability to perform and reach Europe without reference to the humanitarian plight of refugees forced detenga'Pero. ""? Https://t.co/claSlK8lIH"	1	0	0
244	The issue of #humantrafficking came back to the forefront following death of #Indonesian maid in #Malaysia https://t.co/ZOeBmjDzlE @roskarel @ucanindonesia @jakpost @M_RSection @UNmigration	0	0	0
245	The problem is #Malaysia https://t.co/ZOeBmjDzlE #Indonesian @roskarel @ucanindonesia @jakpost @M_RSection back to the forefront after the death of women in @UNmigration #humantrafficking	0	0	0
246	Uber has become racist organization. If you are an immigrant they deactivate your account even if you are a five star driver with over 2000 plus star claiming reports that is unfounded. No warning just like that.	0	0	0
247	Uber was a racist organization. You will unfounded when immigrants over the 2000 disabling the driver and five-star hotels and even when he reported to your account. Without that warning.	0	0	0
248	These are Canadian refugees https://t.co/rzASmgFGJn	0	0	0
249	It was a refugee in Canada https://t.co/rzASmgFGJn	0	0	0
250	How about a GoFundMe for a few hundred million dollars, to build a wall along the border side of this farm? #BuildTheWall #BuildThatWall #BuildTheDamnWall	1	0	1
251	Build a wall along the side of the edge of a farm a few dollars to ten thousand one hundred GoFundMe way? #BuildTheWall #BuildThatWall #BuildTheDamnWall	1	0	1
